filepath,weather,date,cameraid,time,parkingspaceid,Ground Truth,Prediction
data/PATCHES/SUNNY/2016-01-16/camera5/S_2016-01-16_11.42_C05_266.jpg,SUNNY,2016-01-16,camera5,11.42,266,0,0
data/PATCHES/SUNNY/2016-01-16/camera7/S_2016-01-16_17.13_C07_321.jpg,SUNNY,2016-01-16,camera7,17.13,321,0,0
data/PATCHES/SUNNY/2015-12-17/camera5/S_2015-12-17_08.26_C05_305.jpg,SUNNY,2015-12-17,camera5,08.26,305,0,0
data/PATCHES/RAINY/2015-12-22/camera4/R_2015-12-22_16.21_C04_225.jpg,RAINY,2015-12-22,camera4,16.21,225,1,1
data/PATCHES/SUNNY/2016-01-16/camera7/S_2016-01-16_15.13_C07_246.jpg,SUNNY,2016-01-16,camera7,15.13,246,0,0
data/PATCHES/RAINY/2015-12-22/camera4/R_2015-12-22_12.51_C04_225.jpg,RAINY,2015-12-22,camera4,12.51,225,1,1
data/PATCHES/OVERCAST/2015-12-03/camera9/O_2015-12-03_09.47_C09_293.jpg,OVERCAST,2015-12-03,camera9,09.47,293,1,1
data/PATCHES/SUNNY/2015-12-17/camera5/S_2015-12-17_08.56_C05_200.jpg,SUNNY,2015-12-17,camera5,08.56,200,0,1
data/PATCHES/OVERCAST/2015-12-03/camera4/O_2015-12-03_13.47_C04_299.jpg,OVERCAST,2015-12-03,camera4,13.47,299,1,1
data/PATCHES/SUNNY/2016-01-16/camera9/S_2016-01-16_12.10_C09_220.jpg,SUNNY,2016-01-16,camera9,12.10,220,0,0
data/PATCHES/OVERCAST/2015-12-03/camera5/O_2015-12-03_15.48_C05_308.jpg,OVERCAST,2015-12-03,camera5,15.48,308,1,1
data/PATCHES/RAINY/2015-12-22/camera7/R_2015-12-22_14.54_C07_278.jpg,RAINY,2015-12-22,camera7,14.54,278,1,1
data/PATCHES/RAINY/2016-02-12/camera7/R_2016-02-12_08.25_C07_209.jpg,RAINY,2016-02-12,camera7,08.25,209,1,1
data/PATCHES/SUNNY/2016-01-16/camera7/S_2016-01-16_10.13_C07_285.jpg,SUNNY,2016-01-16,camera7,10.13,285,0,0
data/PATCHES/SUNNY/2015-12-17/camera8/S_2015-12-17_15.46_C08_288.jpg,SUNNY,2015-12-17,camera8,15.46,288,1,1
data/PATCHES/RAINY/2015-12-22/camera1/R_2015-12-22_16.48_C01_192.jpg,RAINY,2015-12-22,camera1,16.48,192,1,1
data/PATCHES/RAINY/2015-12-22/camera6/R_2015-12-22_11.22_C06_241.jpg,RAINY,2015-12-22,camera6,11.22,241,1,1
data/PATCHES/SUNNY/2015-12-17/camera9/S_2015-12-17_08.24_C09_218.jpg,SUNNY,2015-12-17,camera9,08.24,218,0,0
data/PATCHES/RAINY/2015-12-22/camera6/R_2015-12-22_15.52_C06_273.jpg,RAINY,2015-12-22,camera6,15.52,273,1,1
data/PATCHES/RAINY/2015-12-22/camera6/R_2015-12-22_13.52_C06_204.jpg,RAINY,2015-12-22,camera6,13.52,204,1,1
data/PATCHES/RAINY/2016-02-12/camera1/R_2016-02-12_16.40_C01_229.jpg,RAINY,2016-02-12,camera1,16.40,229,0,0
data/PATCHES/OVERCAST/2015-12-03/camera5/O_2015-12-03_14.48_C05_274.jpg,OVERCAST,2015-12-03,camera5,14.48,274,1,1
data/PATCHES/SUNNY/2015-12-17/camera9/S_2015-12-17_08.24_C09_329.jpg,SUNNY,2015-12-17,camera9,08.24,329,0,0
data/PATCHES/RAINY/2016-02-12/camera7/R_2016-02-12_07.54_C07_283.jpg,RAINY,2016-02-12,camera7,07.54,283,1,1
data/PATCHES/RAINY/2016-02-12/camera8/R_2016-02-12_10.03_C08_255.jpg,RAINY,2016-02-12,camera8,10.03,255,1,1
data/PATCHES/SUNNY/2016-01-16/camera1/S_2016-01-16_08.35_C01_221.jpg,SUNNY,2016-01-16,camera1,08.35,221,1,1
data/PATCHES/RAINY/2016-02-12/camera7/R_2016-02-12_15.25_C07_247.jpg,RAINY,2016-02-12,camera7,15.25,247,1,1
data/PATCHES/SUNNY/2015-12-17/camera5/S_2015-12-17_12.56_C05_273.jpg,SUNNY,2015-12-17,camera5,12.56,273,1,1
data/PATCHES/OVERCAST/2015-12-03/camera8/O_2015-12-03_15.22_C08_319.jpg,OVERCAST,2015-12-03,camera8,15.22,319,1,1
data/PATCHES/SUNNY/2015-12-17/camera7/S_2015-12-17_15.24_C07_318.jpg,SUNNY,2015-12-17,camera7,15.24,318,1,1
data/PATCHES/OVERCAST/2015-12-03/camera6/O_2015-12-03_10.19_C06_240.jpg,OVERCAST,2015-12-03,camera6,10.19,240,1,1
data/PATCHES/RAINY/2016-02-12/camera1/R_2016-02-12_07.10_C01_188.jpg,RAINY,2016-02-12,camera1,07.10,188,0,0
data/PATCHES/SUNNY/2016-01-16/camera6/S_2016-01-16_11.09_C06_237.jpg,SUNNY,2016-01-16,camera6,11.09,237,0,0
data/PATCHES/RAINY/2016-02-12/camera6/R_2016-02-12_10.24_C06_278.jpg,RAINY,2016-02-12,camera6,10.24,278,1,1
data/PATCHES/SUNNY/2016-01-16/camera4/S_2016-01-16_09.37_C04_223.jpg,SUNNY,2016-01-16,camera4,09.37,223,0,0
data/PATCHES/RAINY/2015-12-22/camera4/R_2015-12-22_13.51_C04_227.jpg,RAINY,2015-12-22,camera4,13.51,227,0,0
data/PATCHES/SUNNY/2015-12-17/camera8/S_2015-12-17_15.46_C08_292.jpg,SUNNY,2015-12-17,camera8,15.46,292,1,1
data/PATCHES/RAINY/2016-02-12/camera8/R_2016-02-12_09.32_C08_614.jpg,RAINY,2016-02-12,camera8,09.32,614,1,0
data/PATCHES/RAINY/2015-12-22/camera4/R_2015-12-22_10.21_C04_224.jpg,RAINY,2015-12-22,camera4,10.21,224,1,1
data/PATCHES/SUNNY/2016-01-16/camera4/S_2016-01-16_09.37_C04_606.jpg,SUNNY,2016-01-16,camera4,09.37,606,0,0
data/PATCHES/OVERCAST/2015-12-03/camera4/O_2015-12-03_16.17_C04_299.jpg,OVERCAST,2015-12-03,camera4,16.17,299,1,1
data/PATCHES/RAINY/2016-02-12/camera2/R_2016-02-12_15.35_C02_603.jpg,RAINY,2016-02-12,camera2,15.35,603,1,1
data/PATCHES/SUNNY/2015-12-17/camera3/S_2015-12-17_09.18_C03_189.jpg,SUNNY,2015-12-17,camera3,09.18,189,1,1
data/PATCHES/RAINY/2016-02-12/camera2/R_2016-02-12_07.35_C02_186.jpg,RAINY,2016-02-12,camera2,07.35,186,0,0
data/PATCHES/SUNNY/2016-01-16/camera8/S_2016-01-16_12.51_C08_324.jpg,SUNNY,2016-01-16,camera8,12.51,324,0,0
data/PATCHES/SUNNY/2016-01-16/camera5/S_2016-01-16_07.42_C05_269.jpg,SUNNY,2016-01-16,camera5,07.42,269,0,0
data/PATCHES/RAINY/2015-12-22/camera7/R_2015-12-22_13.54_C07_283.jpg,RAINY,2015-12-22,camera7,13.54,283,1,1
data/PATCHES/RAINY/2015-12-22/camera9/R_2015-12-22_14.54_C09_295.jpg,RAINY,2015-12-22,camera9,14.54,295,1,1
data/PATCHES/OVERCAST/2015-12-03/camera5/O_2015-12-03_15.18_C05_309.jpg,OVERCAST,2015-12-03,camera5,15.18,309,1,1
data/PATCHES/OVERCAST/2015-12-03/camera1/O_2015-12-03_11.11_C01_228.jpg,OVERCAST,2015-12-03,camera1,11.11,228,1,1
data/PATCHES/SUNNY/2015-12-17/camera8/S_2015-12-17_10.11_C08_286.jpg,SUNNY,2015-12-17,camera8,10.11,286,0,0
data/PATCHES/OVERCAST/2015-12-03/camera3/O_2015-12-03_09.16_C03_188.jpg,OVERCAST,2015-12-03,camera3,09.16,188,0,0
data/PATCHES/SUNNY/2015-12-17/camera9/S_2015-12-17_12.54_C09_256.jpg,SUNNY,2015-12-17,camera9,12.54,256,1,1
data/PATCHES/RAINY/2016-02-12/camera4/R_2016-02-12_09.41_C04_268.jpg,RAINY,2016-02-12,camera4,09.41,268,1,1
data/PATCHES/RAINY/2015-12-22/camera5/R_2015-12-22_08.53_C05_307.jpg,RAINY,2015-12-22,camera5,08.53,307,0,0
data/PATCHES/SUNNY/2015-12-17/camera8/S_2015-12-17_12.44_C08_252.jpg,SUNNY,2015-12-17,camera8,12.44,252,1,1
data/PATCHES/OVERCAST/2015-12-03/camera1/O_2015-12-03_12.11_C01_267.jpg,OVERCAST,2015-12-03,camera1,12.11,267,1,1
data/PATCHES/SUNNY/2015-12-17/camera7/S_2015-12-17_07.24_C07_239.jpg,SUNNY,2015-12-17,camera7,07.24,239,0,0
data/PATCHES/SUNNY/2015-12-17/camera1/S_2015-12-17_09.18_C01_189.jpg,SUNNY,2015-12-17,camera1,09.18,189,1,1
data/PATCHES/SUNNY/2015-12-17/camera7/S_2015-12-17_16.54_C07_283.jpg,SUNNY,2015-12-17,camera7,16.54,283,1,1
data/PATCHES/SUNNY/2016-01-16/camera1/S_2016-01-16_10.05_C01_224.jpg,SUNNY,2016-01-16,camera1,10.05,224,0,0
data/PATCHES/SUNNY/2015-12-17/camera3/S_2015-12-17_14.18_C03_192.jpg,SUNNY,2015-12-17,camera3,14.18,192,1,1
data/PATCHES/RAINY/2015-12-22/camera7/R_2015-12-22_12.54_C07_209.jpg,RAINY,2015-12-22,camera7,12.54,209,1,1
data/PATCHES/OVERCAST/2015-12-03/camera6/O_2015-12-03_09.19_C06_271.jpg,OVERCAST,2015-12-03,camera6,09.19,271,1,1
data/PATCHES/SUNNY/2015-12-17/camera7/S_2015-12-17_08.54_C07_286.jpg,SUNNY,2015-12-17,camera7,08.54,286,0,0
data/PATCHES/SUNNY/2016-01-16/camera8/S_2016-01-16_08.49_C08_289.jpg,SUNNY,2016-01-16,camera8,08.49,289,0,0
data/PATCHES/OVERCAST/2015-12-03/camera5/O_2015-12-03_11.18_C05_273.jpg,OVERCAST,2015-12-03,camera5,11.18,273,1,1
data/PATCHES/RAINY/2016-02-12/camera8/R_2016-02-12_11.04_C08_318.jpg,RAINY,2016-02-12,camera8,11.04,318,1,1
data/PATCHES/SUNNY/2015-12-17/camera9/S_2015-12-17_07.54_C09_220.jpg,SUNNY,2015-12-17,camera9,07.54,220,0,0
data/PATCHES/SUNNY/2015-12-17/camera1/S_2015-12-17_14.48_C01_191.jpg,SUNNY,2015-12-17,camera1,14.48,191,1,1
data/PATCHES/RAINY/2016-02-12/camera2/R_2016-02-12_08.35_C02_603.jpg,RAINY,2016-02-12,camera2,08.35,603,0,0
data/PATCHES/RAINY/2015-12-22/camera3/R_2015-12-22_11.18_C03_191.jpg,RAINY,2015-12-22,camera3,11.18,191,1,1
data/PATCHES/SUNNY/2016-01-16/camera7/S_2016-01-16_12.13_C07_312.jpg,SUNNY,2016-01-16,camera7,12.13,312,0,0
data/PATCHES/RAINY/2016-02-12/camera6/R_2016-02-12_07.24_C06_277.jpg,RAINY,2016-02-12,camera6,07.24,277,0,0
data/PATCHES/RAINY/2015-12-22/camera7/R_2015-12-22_15.54_C07_312.jpg,RAINY,2015-12-22,camera7,15.54,312,1,1
data/PATCHES/OVERCAST/2015-12-03/camera1/O_2015-12-03_13.41_C01_224.jpg,OVERCAST,2015-12-03,camera1,13.41,224,1,1
data/PATCHES/RAINY/2016-02-12/camera9/R_2016-02-12_13.12_C09_257.jpg,RAINY,2016-02-12,camera9,13.12,257,1,1
data/PATCHES/SUNNY/2015-12-17/camera3/S_2015-12-17_14.48_C03_262.jpg,SUNNY,2015-12-17,camera3,14.48,262,1,1
data/PATCHES/OVERCAST/2015-12-03/camera8/O_2015-12-03_10.43_C08_250.jpg,OVERCAST,2015-12-03,camera8,10.43,250,1,1
data/PATCHES/OVERCAST/2015-12-03/camera2/O_2015-12-03_10.14_C02_185.jpg,OVERCAST,2015-12-03,camera2,10.14,185,1,1
data/PATCHES/SUNNY/2015-12-17/camera9/S_2015-12-17_09.24_C09_328.jpg,SUNNY,2015-12-17,camera9,09.24,328,1,1
data/PATCHES/OVERCAST/2015-12-03/camera6/O_2015-12-03_11.19_C06_238.jpg,OVERCAST,2015-12-03,camera6,11.19,238,1,1
data/PATCHES/SUNNY/2016-01-16/camera3/S_2016-01-16_10.35_C03_299.jpg,SUNNY,2016-01-16,camera3,10.35,299,0,0
data/PATCHES/RAINY/2015-12-22/camera4/R_2015-12-22_15.21_C04_263.jpg,RAINY,2015-12-22,camera4,15.21,263,1,1
data/PATCHES/RAINY/2015-12-22/camera1/R_2015-12-22_11.18_C01_266.jpg,RAINY,2015-12-22,camera1,11.18,266,1,1
data/PATCHES/SUNNY/2015-12-17/camera7/S_2015-12-17_13.24_C07_274.jpg,SUNNY,2015-12-17,camera7,13.24,274,1,1
data/PATCHES/OVERCAST/2015-12-03/camera6/O_2015-12-03_08.49_C06_234.jpg,OVERCAST,2015-12-03,camera6,08.49,234,0,0
data/PATCHES/OVERCAST/2015-12-03/camera5/O_2015-12-03_07.48_C05_274.jpg,OVERCAST,2015-12-03,camera5,07.48,274,0,0
data/PATCHES/RAINY/2016-02-12/camera2/R_2016-02-12_09.35_C02_185.jpg,RAINY,2016-02-12,camera2,09.35,185,1,1
data/PATCHES/OVERCAST/2015-12-03/camera3/O_2015-12-03_15.46_C03_225.jpg,OVERCAST,2015-12-03,camera3,15.46,225,1,1
data/PATCHES/OVERCAST/2015-12-03/camera8/O_2015-12-03_14.20_C08_286.jpg,OVERCAST,2015-12-03,camera8,14.20,286,1,1
data/PATCHES/SUNNY/2016-01-16/camera8/S_2016-01-16_16.23_C08_327.jpg,SUNNY,2016-01-16,camera8,16.23,327,0,0
data/PATCHES/OVERCAST/2015-12-03/camera1/O_2015-12-03_08.41_C01_195.jpg,OVERCAST,2015-12-03,camera1,08.41,195,0,0
data/PATCHES/RAINY/2015-12-22/camera7/R_2015-12-22_08.24_C07_310.jpg,RAINY,2015-12-22,camera7,08.24,310,0,0
data/PATCHES/RAINY/2015-12-22/camera2/R_2015-12-22_13.17_C02_184.jpg,RAINY,2015-12-22,camera2,13.17,184,1,1
data/PATCHES/OVERCAST/2015-12-03/camera7/O_2015-12-03_10.20_C07_280.jpg,OVERCAST,2015-12-03,camera7,10.20,280,0,0
data/PATCHES/SUNNY/2016-01-16/camera7/S_2016-01-16_08.43_C07_284.jpg,SUNNY,2016-01-16,camera7,08.43,284,1,1
data/PATCHES/RAINY/2015-12-22/camera1/R_2015-12-22_12.18_C01_192.jpg,RAINY,2015-12-22,camera1,12.18,192,1,1
data/PATCHES/SUNNY/2016-01-16/camera7/S_2016-01-16_07.43_C07_311.jpg,SUNNY,2016-01-16,camera7,07.43,311,0,0
data/PATCHES/RAINY/2015-12-22/camera7/R_2015-12-22_16.54_C07_313.jpg,RAINY,2015-12-22,camera7,16.54,313,0,0
data/PATCHES/OVERCAST/2015-12-03/camera3/O_2015-12-03_08.46_C03_191.jpg,OVERCAST,2015-12-03,camera3,08.46,191,0,0
data/PATCHES/OVERCAST/2015-12-03/camera7/O_2015-12-03_09.50_C07_309.jpg,OVERCAST,2015-12-03,camera7,09.50,309,0,0
data/PATCHES/RAINY/2015-12-22/camera6/R_2015-12-22_16.22_C06_309.jpg,RAINY,2015-12-22,camera6,16.22,309,1,1
data/PATCHES/OVERCAST/2015-12-03/camera6/O_2015-12-03_07.19_C06_240.jpg,OVERCAST,2015-12-03,camera6,07.19,240,0,0
data/PATCHES/SUNNY/2016-01-16/camera7/S_2016-01-16_14.43_C07_209.jpg,SUNNY,2016-01-16,camera7,14.43,209,0,0
data/PATCHES/OVERCAST/2015-12-03/camera4/O_2015-12-03_08.47_C04_306.jpg,OVERCAST,2015-12-03,camera4,08.47,306,0,0
data/PATCHES/SUNNY/2016-01-16/camera6/S_2016-01-16_17.09_C06_304.jpg,SUNNY,2016-01-16,camera6,17.09,304,0,0
data/PATCHES/RAINY/2016-02-12/camera4/R_2016-02-12_13.11_C04_264.jpg,RAINY,2016-02-12,camera4,13.11,264,1,1
data/PATCHES/SUNNY/2015-12-17/camera6/S_2015-12-17_16.51_C06_314.jpg,SUNNY,2015-12-17,camera6,16.51,314,0,0
data/PATCHES/SUNNY/2016-01-16/camera8/S_2016-01-16_08.49_C08_327.jpg,SUNNY,2016-01-16,camera8,08.49,327,0,0
data/PATCHES/SUNNY/2016-01-16/camera5/S_2016-01-16_09.42_C05_311.jpg,SUNNY,2016-01-16,camera5,09.42,311,0,0
data/PATCHES/SUNNY/2016-01-16/camera6/S_2016-01-16_08.39_C06_311.jpg,SUNNY,2016-01-16,camera6,08.39,311,0,0
data/PATCHES/OVERCAST/2015-12-03/camera8/O_2015-12-03_08.11_C08_314.jpg,OVERCAST,2015-12-03,camera8,08.11,314,0,0
data/PATCHES/SUNNY/2015-12-17/camera7/S_2015-12-17_15.24_C07_310.jpg,SUNNY,2015-12-17,camera7,15.24,310,1,1
data/PATCHES/OVERCAST/2015-12-03/camera8/O_2015-12-03_07.41_C08_324.jpg,OVERCAST,2015-12-03,camera8,07.41,324,0,0
data/PATCHES/RAINY/2015-12-22/camera7/R_2015-12-22_07.54_C07_611.jpg,RAINY,2015-12-22,camera7,07.54,611,0,0
data/PATCHES/SUNNY/2015-12-17/camera6/S_2015-12-17_08.21_C06_242.jpg,SUNNY,2015-12-17,camera6,08.21,242,0,0
data/PATCHES/SUNNY/2015-12-17/camera7/S_2015-12-17_10.24_C07_244.jpg,SUNNY,2015-12-17,camera7,10.24,244,1,1
data/PATCHES/RAINY/2016-02-12/camera7/R_2016-02-12_16.25_C07_285.jpg,RAINY,2016-02-12,camera7,16.25,285,1,1
data/PATCHES/OVERCAST/2015-12-03/camera9/O_2015-12-03_09.17_C09_296.jpg,OVERCAST,2015-12-03,camera9,09.17,296,1,1
data/PATCHES/RAINY/2015-12-22/camera2/R_2015-12-22_15.47_C02_188.jpg,RAINY,2015-12-22,camera2,15.47,188,1,1
data/PATCHES/OVERCAST/2015-12-03/camera1/O_2015-12-03_12.11_C01_604.jpg,OVERCAST,2015-12-03,camera1,12.11,604,0,0
data/PATCHES/SUNNY/2016-01-16/camera9/S_2016-01-16_14.40_C09_331.jpg,SUNNY,2016-01-16,camera9,14.40,331,0,0
data/PATCHES/SUNNY/2015-12-17/camera6/S_2015-12-17_11.21_C06_239.jpg,SUNNY,2015-12-17,camera6,11.21,239,1,1
data/PATCHES/OVERCAST/2015-12-03/camera8/O_2015-12-03_15.53_C08_293.jpg,OVERCAST,2015-12-03,camera8,15.53,293,1,1
data/PATCHES/RAINY/2016-02-12/camera5/R_2016-02-12_07.30_C05_302.jpg,RAINY,2016-02-12,camera5,07.30,302,0,0
data/PATCHES/RAINY/2016-02-12/camera4/R_2016-02-12_09.41_C04_231.jpg,RAINY,2016-02-12,camera4,09.41,231,1,1
data/PATCHES/RAINY/2015-12-22/camera7/R_2015-12-22_10.54_C07_312.jpg,RAINY,2015-12-22,camera7,10.54,312,0,0
data/PATCHES/RAINY/2016-02-12/camera6/R_2016-02-12_11.54_C06_272.jpg,RAINY,2016-02-12,camera6,11.54,272,1,1
data/PATCHES/SUNNY/2015-12-17/camera3/S_2015-12-17_08.18_C03_189.jpg,SUNNY,2015-12-17,camera3,08.18,189,0,0
data/PATCHES/RAINY/2015-12-22/camera6/R_2015-12-22_16.52_C06_610.jpg,RAINY,2015-12-22,camera6,16.52,610,1,1
data/PATCHES/SUNNY/2016-01-16/camera6/S_2016-01-16_09.39_C06_269.jpg,SUNNY,2016-01-16,camera6,09.39,269,0,0
data/PATCHES/SUNNY/2016-01-16/camera6/S_2016-01-16_10.39_C06_234.jpg,SUNNY,2016-01-16,camera6,10.39,234,0,0
data/PATCHES/RAINY/2016-02-12/camera3/R_2016-02-12_11.06_C03_225.jpg,RAINY,2016-02-12,camera3,11.06,225,1,1
data/PATCHES/OVERCAST/2015-12-03/camera6/O_2015-12-03_15.49_C06_268.jpg,OVERCAST,2015-12-03,camera6,15.49,268,1,1
data/PATCHES/OVERCAST/2015-12-03/camera6/O_2015-12-03_08.49_C06_610.jpg,OVERCAST,2015-12-03,camera6,08.49,610,1,1
data/PATCHES/RAINY/2015-12-22/camera4/R_2015-12-22_09.51_C04_223.jpg,RAINY,2015-12-22,camera4,09.51,223,1,1
data/PATCHES/RAINY/2015-12-22/camera6/R_2015-12-22_14.22_C06_277.jpg,RAINY,2015-12-22,camera6,14.22,277,1,1
data/PATCHES/OVERCAST/2015-12-03/camera2/O_2015-12-03_15.44_C02_187.jpg,OVERCAST,2015-12-03,camera2,15.44,187,1,1
data/PATCHES/SUNNY/2015-12-17/camera8/S_2015-12-17_08.10_C08_249.jpg,SUNNY,2015-12-17,camera8,08.10,249,0,0
data/PATCHES/RAINY/2016-02-12/camera4/R_2016-02-12_11.11_C04_297.jpg,RAINY,2016-02-12,camera4,11.11,297,1,1
data/PATCHES/SUNNY/2016-01-16/camera6/S_2016-01-16_16.09_C06_270.jpg,SUNNY,2016-01-16,camera6,16.09,270,0,0
data/PATCHES/RAINY/2016-02-12/camera9/R_2016-02-12_08.12_C09_220.jpg,RAINY,2016-02-12,camera9,08.12,220,0,0
data/PATCHES/OVERCAST/2015-12-03/camera8/O_2015-12-03_14.51_C08_613.jpg,OVERCAST,2015-12-03,camera8,14.51,613,1,1
data/PATCHES/SUNNY/2015-12-17/camera4/S_2015-12-17_07.51_C04_303.jpg,SUNNY,2015-12-17,camera4,07.51,303,0,0
data/PATCHES/RAINY/2015-12-22/camera8/R_2015-12-22_10.22_C08_214.jpg,RAINY,2015-12-22,camera8,10.22,214,1,1
data/PATCHES/RAINY/2015-12-22/camera7/R_2015-12-22_14.24_C07_309.jpg,RAINY,2015-12-22,camera7,14.24,309,1,1
data/PATCHES/SUNNY/2015-12-17/camera8/S_2015-12-17_07.40_C08_252.jpg,SUNNY,2015-12-17,camera8,07.40,252,0,0
data/PATCHES/SUNNY/2015-12-17/camera6/S_2015-12-17_09.21_C06_204.jpg,SUNNY,2015-12-17,camera6,09.21,204,1,1
data/PATCHES/RAINY/2016-02-12/camera5/R_2016-02-12_14.01_C05_237.jpg,RAINY,2016-02-12,camera5,14.01,237,0,0
data/PATCHES/SUNNY/2015-12-17/camera1/S_2015-12-17_16.18_C01_263.jpg,SUNNY,2015-12-17,camera1,16.18,263,1,1
data/PATCHES/SUNNY/2016-01-16/camera6/S_2016-01-16_09.09_C06_278.jpg,SUNNY,2016-01-16,camera6,09.09,278,0,0
data/PATCHES/SUNNY/2016-01-16/camera7/S_2016-01-16_08.13_C07_310.jpg,SUNNY,2016-01-16,camera7,08.13,310,0,0
data/PATCHES/SUNNY/2015-12-17/camera8/S_2015-12-17_09.11_C08_290.jpg,SUNNY,2015-12-17,camera8,09.11,290,0,0
data/PATCHES/SUNNY/2015-12-17/camera1/S_2015-12-17_14.48_C01_185.jpg,SUNNY,2015-12-17,camera1,14.48,185,1,1
data/PATCHES/SUNNY/2015-12-17/camera5/S_2015-12-17_16.26_C05_297.jpg,SUNNY,2015-12-17,camera5,16.26,297,1,1
data/PATCHES/SUNNY/2016-01-16/camera4/S_2016-01-16_12.07_C04_228.jpg,SUNNY,2016-01-16,camera4,12.07,228,0,0
data/PATCHES/SUNNY/2015-12-17/camera1/S_2015-12-17_09.48_C01_228.jpg,SUNNY,2015-12-17,camera1,09.48,228,1,1
data/PATCHES/SUNNY/2015-12-17/camera8/S_2015-12-17_15.16_C08_614.jpg,SUNNY,2015-12-17,camera8,15.16,614,1,1
data/PATCHES/SUNNY/2016-01-16/camera8/S_2016-01-16_08.49_C08_284.jpg,SUNNY,2016-01-16,camera8,08.49,284,1,1
data/PATCHES/SUNNY/2015-12-17/camera3/S_2015-12-17_09.18_C03_223.jpg,SUNNY,2015-12-17,camera3,09.18,223,0,0
data/PATCHES/SUNNY/2015-12-17/camera7/S_2015-12-17_12.24_C07_309.jpg,SUNNY,2015-12-17,camera7,12.24,309,1,1
data/PATCHES/SUNNY/2016-01-16/camera8/S_2016-01-16_15.23_C08_288.jpg,SUNNY,2016-01-16,camera8,15.23,288,0,0
data/PATCHES/RAINY/2016-02-12/camera8/R_2016-02-12_16.11_C08_246.jpg,RAINY,2016-02-12,camera8,16.11,246,1,1
data/PATCHES/SUNNY/2016-01-16/camera4/S_2016-01-16_08.37_C04_196.jpg,SUNNY,2016-01-16,camera4,08.37,196,0,0
data/PATCHES/SUNNY/2016-01-16/camera7/S_2016-01-16_17.13_C07_611.jpg,SUNNY,2016-01-16,camera7,17.13,611,0,0
data/PATCHES/SUNNY/2016-01-16/camera4/S_2016-01-16_12.07_C04_264.jpg,SUNNY,2016-01-16,camera4,12.07,264,0,0
data/PATCHES/RAINY/2016-02-12/camera6/R_2016-02-12_13.54_C06_308.jpg,RAINY,2016-02-12,camera6,13.54,308,1,1
data/PATCHES/RAINY/2015-12-22/camera5/R_2015-12-22_13.23_C05_233.jpg,RAINY,2015-12-22,camera5,13.23,233,1,1
data/PATCHES/OVERCAST/2015-12-03/camera5/O_2015-12-03_13.18_C05_272.jpg,OVERCAST,2015-12-03,camera5,13.18,272,1,1
data/PATCHES/OVERCAST/2015-12-03/camera9/O_2015-12-03_09.17_C09_290.jpg,OVERCAST,2015-12-03,camera9,09.17,290,0,0
data/PATCHES/SUNNY/2015-12-17/camera6/S_2015-12-17_15.21_C06_239.jpg,SUNNY,2015-12-17,camera6,15.21,239,1,1
data/PATCHES/RAINY/2015-12-22/camera8/R_2015-12-22_12.24_C08_615.jpg,RAINY,2015-12-22,camera8,12.24,615,1,1
data/PATCHES/OVERCAST/2015-12-03/camera5/O_2015-12-03_12.18_C05_198.jpg,OVERCAST,2015-12-03,camera5,12.18,198,1,1
data/PATCHES/SUNNY/2015-12-17/camera5/S_2015-12-17_11.56_C05_200.jpg,SUNNY,2015-12-17,camera5,11.56,200,1,1
data/PATCHES/SUNNY/2015-12-17/camera4/S_2015-12-17_14.21_C04_223.jpg,SUNNY,2015-12-17,camera4,14.21,223,0,0
data/PATCHES/RAINY/2015-12-22/camera9/R_2015-12-22_07.54_C09_616.jpg,RAINY,2015-12-22,camera9,07.54,616,0,0
data/PATCHES/RAINY/2015-12-22/camera8/R_2015-12-22_10.52_C08_615.jpg,RAINY,2015-12-22,camera8,10.52,615,1,1
data/PATCHES/RAINY/2016-02-12/camera9/R_2016-02-12_14.12_C09_258.jpg,RAINY,2016-02-12,camera9,14.12,258,0,0
data/PATCHES/SUNNY/2016-01-16/camera7/S_2016-01-16_11.43_C07_243.jpg,SUNNY,2016-01-16,camera7,11.43,243,0,0
data/PATCHES/SUNNY/2016-01-16/camera6/S_2016-01-16_08.09_C06_304.jpg,SUNNY,2016-01-16,camera6,08.09,304,0,0
data/PATCHES/RAINY/2015-12-22/camera5/R_2015-12-22_11.23_C05_275.jpg,RAINY,2015-12-22,camera5,11.23,275,1,1
data/PATCHES/RAINY/2015-12-22/camera1/R_2015-12-22_11.18_C01_222.jpg,RAINY,2015-12-22,camera1,11.18,222,1,1
data/PATCHES/RAINY/2016-02-12/camera6/R_2016-02-12_10.24_C06_238.jpg,RAINY,2016-02-12,camera6,10.24,238,1,1
data/PATCHES/RAINY/2015-12-22/camera9/R_2015-12-22_15.54_C09_292.jpg,RAINY,2015-12-22,camera9,15.54,292,1,1
data/PATCHES/OVERCAST/2015-12-03/camera3/O_2015-12-03_15.16_C03_606.jpg,OVERCAST,2015-12-03,camera3,15.16,606,1,1
data/PATCHES/OVERCAST/2015-12-03/camera4/O_2015-12-03_14.47_C04_299.jpg,OVERCAST,2015-12-03,camera4,14.47,299,1,1
data/PATCHES/OVERCAST/2015-12-03/camera2/O_2015-12-03_10.44_C02_185.jpg,OVERCAST,2015-12-03,camera2,10.44,185,1,1
data/PATCHES/RAINY/2016-02-12/camera4/R_2016-02-12_09.11_C04_298.jpg,RAINY,2016-02-12,camera4,09.11,298,0,0
